id,question,text
1570375353,Nước nào có lãnh thổ liền nhau lớn nhất trong lịch sử nhân loại,"Đế quốc Mông Cổ từng tồn tại trong các thế kỷ 13 và 14 , là đế quốc có lãnh thổ liền nhau lớn nhất trong lịch sử nhân loại . Khởi đầu trên vùng thảo nguyên Trung Á , đế quốc cuối cùng đã trải dài từ Đông Âu đến biển Nhật Bản , bao gồm nhiều phần rộng lớn của Siberi ở phía bắc và mở rộng về phía nam đến Đông Nam Á , tiểu lục địa Ấn Độ , cao nguyên Iran , và Trung Đông ."
1570375095,Phần cuối của Nhật ký trong tù viết gì,"Ngoài ra , phần cuối văn bản là bút ký đọc sách và bút ký đọc báo ghi chép tóm tắt những thông tin quan trọng về chính trị , quân sự , văn hoá quốc tế và Việt Nam đương thời ."
1570374948,Trần Thủ Độ là ai,"Trần Thủ Độ Trần Thủ Độ (chữ Hán: 陳守度, 1194 - 1264), cũng gọi Trung Vũ đại vương (忠武大王), là một nhà chính trị Đại Việt, sống vào thời cuối triều Lý đầu triều Trần trong lịch sử Việt Nam."
1570357338,Ngôn ngữ lập trình dùng để làm gì,"Ngôn ngữ lập trình là một tập con của ngôn ngữ máy tính , được thiết kế và chuẩn hoá để truyền các chỉ thị cho các máy có bộ xử lý ( CPU ) , nói riêng là máy tính . Ngôn ngữ lập trình được dùng để lập trình máy tính , tạo ra các chương trình máy nhằm mục đích điều khiển máy tính hoặc mô tả các thuật toán để người khác đọc hiểu ."
1570357261,Dân số của Na Uy là bao nhiêu,"Na Uy, tên chính thức là Vương quốc Na Uy, là một quốc gia Bắc Âu nằm ở Tây Bắc Châu Âu có lãnh thổ bao gồm phần phía tây và cực bắc của Bán đảo Scandinavi; hòn đảo xa xôi Jan Mayen và quần đảo Svalbard cũng là một phần của Vương quốc Na Uy. Na Uy/Dân số 5,258 triệu (2017)"
1570357132,Ai là người khai sinh ra Trung Hoa Dân Quốc,"Là người khai sinh nên Trung Hoa Dân Quốc , tại Đài Loan ông được tôn xưng là "" Quốc phụ "" . Tại đại lục , ông được coi là "" Cách mạng tiên hành giả "" ( "" người tiên phong của cách mạng "" ) và tên của ông thậm chí còn được đề cập tới trong lời tựa Hiến pháp Cộng hoà Nhân dân Trung Hoa ."
1570357067,Iran có bao nhiêu di sản thế giới được UNESCO công nhận,"Iran có di sản văn hoá phong phú , sở hữu 22 di sản thế giới UNESCO tính đến năm 2017 , đứng thứ ba tại châu Á. Iran là một quốc gia đa văn hoá , có nhiều nhóm dân tộc và ngôn ngữ , trong đó các nhóm lớn nhất là người Ba Tư ( 61% ) , người Azeri ( 16% ) , người Kurd ( 10% ) và người Lur ( 6% ) ."
1570357003,Quần đảo Cát Bà nằm ở đâu,"Quần đảo Cát Bà là quần thể gồm 367 đảo trong đó có đảo Cát Bà ở phía nam vịnh Hạ Long , ngoài khơi thành phố Hải Phòng và tỉnh Quảng Ninh , cách trung tâm thành phố Hải Phòng khoảng 30  km , cách thành phố Hạ Long khoảng 25  km ."
1570356983,Ai quyền lực nhất Iran,Tổng thống Iran là chức vụ Nhà nước dân cử cao nhất ở Cộng hoà Hồi giáo Iran và là vị trí quyền lực lớn thứ hai ở Iran sau Lãnh đạo tối cao Iran .
1570356805,Thành phố nào lớn thứ 2 của Trung Quốc,"Nam Xương là thành phố tỉnh lỵ tỉnh Giang Tây ở đông nam Trung Quốc . Thành phố Nam Xương toạ lạc bên bờ Cám Giang , 60  km về phía nam sông Dương Tử . Nam Xương nổi tiếng với Đằng Vương Các xây dựng năm 653 và Quảng trường nhân dân Nam Xương rộng thứ 2 Trung Quốc - chỉ xếp sau Thiên An Môn ở Bắc Kinh ."
1570356752,David Beckham sinh ngày nào,"David Robert Joseph Beckham , ( sinh ngày 2 tháng 5 năm 1975 ) là một cựu cầu thủ bóng đá chuyên nghiệp người Anh từng thi đấu cho các câu lạc bộ Manchester United , Preston North End , Real Madrid , A.C. Milan , Los Angeles Galaxy , Paris Saint-Germain và đội tuyển quốc gia Anh ở vị trí tiền vệ ."
1570356735,Album đầu tay của Adele tên gì,"Album đầu tay của cô, 19 được phát hành vào năm 2008 với nhiều thành công cả về thương mại lẫn các ý kiến phê bình tại Anh. 19 được chứng nhận đĩa bạch kim bốn lần tại Anh Quốc và hai đĩa bạch kim tại Hoa Kỳ.[4][5] Sự nghiệp của cô tại Mỹ thăng tiến mạnh mẽ sau sự xuất hiện của cô trong chương trình Saturday Night Live vào cuối năm 2008. Tại lễ trao giải Grammy năm 2009, Adele đã nhận được giải Nghệ sĩ mới xuất sắc nhất và Trình diễn giọng Pop nữ xuất sắc nhất.[6][7][8]"
1570356650,Phần Lan tuyên bố độc lập vào năm nào,"Phần Lan hoàn toàn độc lập vào năm 1917 . Trong Chiến tranh thế giới thứ hai , Phần Lan đã bảo vệ được nền độc lập của mình và chống lại sự xâm lược của Liên Xô ( Chiến tranh Liên Xô-Phần Lan ) mặc dù bị mất một phần lãnh thổ ."
1570356538,Hậu Giang từng là tên gọi của sông nào,"Hậu Giang là tỉnh ở trung tâm châu thổ sông Mê Kông , thuộc khu vực nội địa của Đồng bằng Sông Cửu Long . Trước năm 1976 , Hậu Giang là tên gọi của sông Hậu . Vùng đất thuộc tỉnh Hậu Giang ngày nay trước năm 1956 nằm rải rác thuộc tỉnh Cần Thơ và tỉnh Rạch Giá ."
1570356518,Đội bóng Arsenal còn có biệt danh là gì,"Arsenal là câu lạc bộ có số trận thắng ở cấp cao nhất nhiều thứ hai trong lịch sử bóng đá Anh , và cũng là đội bóng Anh duy nhất cho đến nay vô địch quốc gia với thành tích bất bại qua 38 vòng đấu , nhận biệt danh The Invincibles ( tiếng Việt : "" Đội bóng bất bại "" ) và giành Cúp vàng Ngoại hạng Anh ."
1570356470,Anh Ba Sàm tên thật là gì,"Anh Ba Sàm tên thật là Nguyễn Hữu Vinh ( sinh năm 1956 ) là một blogger ở Việt Nam . Ông từng là công an và đảng viên Đảng Cộng sản Việt Nam , từng công tác ở Uỷ ban Việt kiều Trung ương . Ông bị Chính phủ CHXHCN Việt Nam bắt giữ và bị cáo buộc và phạt tù 5 năm do có hành vi đăng tải các bài viết trên mạng Internet vi phạm Điều 258 Bộ Luật Hình sự ."
1570356414,Tên đầy đủ ca sĩ Thu Phương là gì,"Thu Phương , tên khai sinh Nguyễn Thị Thu Phương ( sinh ngày 9 tháng 10 năm 1972 tại Hải Phòng ) , là một nữ ca sĩ nhạc nhẹ Việt Nam ."
1570356329,Tổng thống Hoa Kỳ duy nhất được bầu hơn hai nhiệm kỳ,"William Henry Harrison là tổng thống tại nhiệm ngắn nhất với 32 ngày trong năm 1841. Franklin D. Roosevelt có thời gian làm tổng thống dài nhất với hơn mười hai năm, nhưng đã qua đời ngay vào nhiệm kỳ thứ tư trong năm 1945; ông là tổng thống duy nhất đã phục vụ hơn hai nhiệm kỳ."
1570356158,Pakistan có dân số đứng tứ mấy thế giới,"Ước tính dân số Pakistan năm 2009 là hơn 180,800,000 người khiến nước này có số dân đứng hàng thứ sáu trên thế giới sau Brasil và trước Nga . Tới năm 2020 , dân số nước này dự tính sẽ đạt mức 208 triệu người , vì tỷ lệ tăng dân số khá cao ."
1570356075,Thế vận hội hiện đại được tổ chức lần đầu tiên vào thời gian nào,Thế vận hội bắt nguồn từ các cuộc thi đấu thể thao thời Hy Lạp cổ đại từ năm 776 trước Công Nguyên cho đến khi Hoàng đế La Mã là Theodosius I cấm đoán vào năm 394 . Và Thế vận hội hiện đại được Nam tước người Pháp Pierre Frèdy de Coubertin tổ chức lần đầu tiên vào cuối thế kỷ 19 .
1570355988,Bảng chữ cái Hy Lạp gồm bao nhiêu ký tự,"Bảng chữ cái Hy Lạp ( Tiếng Hy Lạp : "" Ελληνικό αλφάβητο "" - "" Elleniká alphábeto "" ) là hệ thống 24 ký tự được dùng để viết tiếng Hy Lạp từ cuối thế kỷ thứ IX trước Công nguyên hoặc đầu thế kỷ thứ VIII trước Công nguyên . Theo nghĩa hẹp đây là bảng chữ cái đầu tiên và lâu đời ghi mỗi nguyên âm và phụ âm bằng một biểu tượng riêng ."
1570355970,Đại tướng Tô Lâm nhậm chức Bộ trưởng bộ công an năm nào,Bộ trưởng Bộ Công an hiện nay là ông Tô Lâm . Ông tuyên thệ nhậm chức Bộ trưởng trước Quốc hội Việt Nam ngày 8 tháng 4 năm 2016 .
1570355917,Franklin Delano Roosevelt mất năm bao nhiêu,"Franklin Delano Roosevelt (phiên âm tiếng Việt: Phranh-kơ-lin Đê-la-nô Ru-giơ-veo) (30 tháng 1 năm 1882 – 12 tháng 4 năm 1945, thường được gọi tắt là FDR) là Tổng thống Hoa Kỳ thứ 32 và là một khuôn mặt trung tâm của các sự kiện thế giới trong giữa thế kỷ XX."
1570355835,Bao Công còn được gọi là gì,"Bao Công huý là Bao Chửng ( chữ Hán : 包拯 ; 11 tháng 4 năm 999 - 20 tháng 5 năm 1062 ) , tự Hy Nhân . Ngoài ra , ông còn được gọi là Bao Thanh thiên , Bao Đãi chế , Bao Hắc tử , Bao Học sĩ hay Bao Long Đồ ."
1570355770,Ngôn ngữ lập trình là gì,"Ngôn ngữ lập trình là một tập con của ngôn ngữ máy tính , được thiết kế và chuẩn hoá để truyền các chỉ thị cho các máy có bộ xử lý ( CPU ) , nói riêng là máy tính . Ngôn ngữ lập trình được dùng để lập trình máy tính , tạo ra các chương trình máy nhằm mục đích điều khiển máy tính hoặc mô tả các thuật toán để người khác đọc hiểu ."
1570355730,Từ trường là gì,"Từ trường là môi trường vật chất đặc biệt sinh ra quanh các điện tích chuyển động hoặc do sự biến thiên của điện trường hoặc có nguồn gốc từ các mômen lưỡng cực từ như nam châm . Mỗi điểm trong từ trường được miêu tả bằng toán học thông qua "" hướng "" và "" độ lớn "" tại đó ; từ trường được miêu tả bằng trường vector ."
1570355677,Phim Hoa Thiên Cốt của nước nào,"Hoa Thiên Cốt ( tiếng Anh : "" The Journey of Flower "" ) là bộ phim truyền hình Trung Quốc , được chuyển thể từ tiểu thuyết cùng tên của tác giả Fresh Quả Quả . Bộ phim khởi quay vào ngày 6 tháng 5 năm 2014 , đến ngày 15 tháng 9 năm 2014 hoàn thành ."
1570355661,Hàm Nghi lên ngôi năm bao nhiêu tuổi,"Sáng ngày 12 tháng 6 Giáp Thân , tức ngày 2 tháng 8 năm 1884 , Ưng Lịch được dìu đi giữa hai hàng thị vệ , tiến vào điện Thái Hoà để làm lễ lên ngôi hoàng đế , đặt niên hiệu là Hàm Nghi . Khi đó Ưng Lịch mới 13 tuổi . Người ta nói rằng Hàm Nghi được lên nối ngôi theo di chúc của vua Kiến Phúc trước đây ."
1570355604,Trương Quang Nghĩa sinh ngày bao nhiêu,"Trương Quang Nghĩa ( sinh ngày 19 tháng 8 năm 1958 ) là một chính trị gia người Việt Nam . Ông được người dân tỉnh Sơn La bầu làm đại biểu Quốc hội Việt Nam khoá XIV nhiệm kì 2016-2021 , nhưng được chuyển làm đại diện cho cử tri ở Đà Nẵng ."
1570355592,William Jefferson Clinton sinh năm mấy,"William Jefferson Clinton ( tên khai sinh là William Jefferson Blythe III ) sinh ngày 19 tháng 8 năm 1946 , là Tổng thống thứ 42 của Hoa Kỳ từ năm 1993 đến năm 2001 ."
1570355524,Nền văn minh Aztec ra đời ở nước nào,"Từ thế kỷ 13, Thung lũng México là trung tâm của nền văn minh Aztec: nơi đây thủ đô của Tam Đồng Minh Aztec, thành phố Tenochtitlan, được xây dựng trên những đảo nhỏ giữa hồ Texcoco."
1570355455,Thành phố lớn nhất Iran tên gì,"Iran có vị thế địa chính trị quan trọng do nằm tại phần trung tâm của đại lục Á-Âu và gần với eo biển Hormuz . Tehran là thủ đô và thành phố lớn nhất của Iran , cũng như là trung tâm dẫn đầu về kinh tế và văn hoá ."
1570355434,Thủ đô của vương quốc Anh là gì,"Hoàng cung lúc đầu đặt ở Winchester , Hampshire , nhưng từ thế kỉ 12 trở đi , Luân Đôn thực tế đã trở thành thủ đô của quốc gia này ."
1570355295,Tên đầy đủ của Adele là gì,"Adele Laurie Blue Adkins MBE, được biết đến nhiều hơn với cái tên ngắn gọn là Adele, là một ca sĩ, nhạc sĩ người Anh. Adele được đề nghị ký hợp đồng thu âm với hãng thu âm XL Recordings sau khi một người bạn của Adele đăng một bản demo của cô lên Myspace vào năm 2006."
1570355225,Thu Phương từng trong nhóm nhạc nào,"Trong thập niên 80 , Thu Phương là thành viên hát chính trong ban nhạc rock Tây Hồ . Tại thập niên 90 cô chính thức trở thành diễn viên của Nhà hát Tuổi Trẻ . Cùng với người chồng đầu tiên Huy MC , hai người trở thành cặp đôi vàng của nhạc nhẹ Việt Nam thời kỳ này ."
1570355196,Bangladesh là thành viên của những tổ chức nào,"Bangladesh là một thành viên sáng lập Hiệp hội Nam Á vì sự Hợp tác Khu vực ( SAARC ) , BIMSTEC , và là một thành viên của Tổ chức Hội nghị Hồi giáo ( OIC ) và D-8 ."
1570355005,Cacbon có bao nhiêu hình dạng,"Các thù hình của cacbon là khác nhau về cấu trúc mạng nguyên tử mà các nguyên tử tinh khiết có thể tạo ra. Ba dạng được biết nhiều nhất là cacbon vô định hình, graphit và kim cương. Một số thù hình kỳ dị khác cũng đã được tạo ra hay phát hiện ra, bao gồm các fullerene, cacbon ống nano, lonsdaleit và q-cacbon. Muội đèn bao gồm các bề mặt dạng graphit nhỏ. Các bề mặt này phân bổ ngẫu nhiên, vì thế cấu trúc tổng thể là đẳng hướng. Cacbon thủy tinh là đẳng hướng và có tỷ lệ độ xốp cao. Không giống như graphit thông thường, các lớp graphit không xếp lên nhau giống như các trang sách, mà chúng có sự sắp xếp ngẫu nhiên."
1570354693,Lee Min Ho là ai,"Lee Min Ho ( sinh ngày 22 tháng 6 năm 1987 ) là nam diễn viên , người mẫu Hàn Quốc được biết đến các với vai Goo Jun Pyo trong phim truyền hình "" Vườn sao băng "" , vai Lee Yoon Sung trong phim truyền hình "" Thợ săn thành phố "" và trong phim "" Những người thừa kế "" với vai diễn Kim Tan năm 2013 ."
1570354678,Tiểu thuyết Thần điêu hiệp lữ của tác giả nào,"Dương Quá ( hay Dương Qua theo các bản dịch cũ ) là nhân vật nam chính trong bộ tiểu thuyết "" Thần điêu hiệp lữ "" của nhà văn Kim Dung ."
1570300173,Chùm ngây có xuất xứ từ đâu,"Chùm ngây hay ba đậu dại ( danh pháp hai phần : Moringa oleifera ) là loài thực vật thân gỗ phổ biến nhất trong Chi Chùm ngây ( danh pháp khoa học : "" Moringa "" ) thuộc họ Chùm ngây ( Moringaceae ) , xuất xứ từ vùng Nam Á nhưng cũng mọc hoang và được trồng , khai thác , sử dụng nhiều nơi trên thế giới do có giá trị kinh tế cao ."
